page,Merek_Laptop,Nama_Laptop,Harga,Link_Produk
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i5-7Y54/8GB/256GB SSD/Intel HD Graphics/WIN 10 - Gold",9999000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i5-7y54-8gb-256gb-ssd-intel-hd-graphics-win-10-gold_10665356/101481547.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i5-7Y54/8GB/256GB SSD/Intel HD Graphics/WIN 10 - Gold  + Microsoft Office 365 Personal",12529000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i5-7y54-8gb-256gb-ssd-intel-hd-graphics-win-10-gold-microsoft-office-365-personal_11659603/103824628.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i5-7Y54/8GB/256GB SSD/Intel HD Graphics/WIN 10 - Space Grey",9999000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i5-7y54-8gb-256gb-ssd-intel-hd-graphics-win-10-space-grey_10665421/101481738.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i5-7Y54/8GB/256GB SSD/Intel HD Graphics/WIN 10 - Space Grey  + Microsoft Office 365 Personal",12529000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i5-7y54-8gb-256gb-ssd-intel-hd-graphics-win-10-space-grey-microsoft-office-365-personal_11659555/103824545.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i5-7Y54/8GB/256GB SSD/Intel HD Graphics/WIN 10 - White",9999000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i5-7y54-8gb-256gb-ssd-intel-hd-graphics-win-10-white_10665355/101481546.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i5-7Y54/8GB/256GB SSD/Intel HD Graphics/WIN 10 - White  + Microsoft Office 365 Personal",12052000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i5-7y54-8gb-256gb-ssd-intel-hd-graphics-win-10-white-microsoft-office-365-personal_11659537/103824460.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB RAM/512GB SSD/Intel HD Graphics/WIN 10 - Black",13999000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-ram-512gb-ssd-intel-hd-graphics-win-10-black_10662056/101477135.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB RAM/512GB SSD/Intel HD Graphics/WIN 10 - Black",13999000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-ram-512gb-ssd-intel-hd-graphics-win-10-black_10662056/101477135.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB RAM/512GB SSD/Intel HD Graphics/WIN 10 - Cloud Silver",13999000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-ram-512gb-ssd-intel-hd-graphics-win-10-cloud-silver_10662075/101477189.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB RAM/512GB SSD/Intel HD Graphics/WIN 10 - Gold",12296000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-ram-512gb-ssd-intel-hd-graphics-win-10-gold_10662083/101477202.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB RAM/512GB SSD/Intel HD Graphics/WIN 10 - Gold",12296000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-ram-512gb-ssd-intel-hd-graphics-win-10-gold_10662083/101477202.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB RAM/512GB SSD/Intel HD Graphics/WIN 10 - Space Grey",13999000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-ram-512gb-ssd-intel-hd-graphics-win-10-space-grey_10662067/101477166.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB RAM/512GB SSD/Intel HD Graphics/WIN 10 - Space Grey",13999000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-ram-512gb-ssd-intel-hd-graphics-win-10-space-grey_10662067/101477166.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB RAM/512GB SSD/Intel HD Graphics/WIN 10 - White",12296000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-ram-512gb-ssd-intel-hd-graphics-win-10-white_10662060/101477154.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB RAM/512GB SSD/Intel HD Graphics/WIN 10 - White",12296000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-ram-512gb-ssd-intel-hd-graphics-win-10-white_10662060/101477154.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB/512GB/Intel HD Graphics/WIN 10 - Black  + Microsoft Office 365 Personal",16929000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-512gb-intel-hd-graphics-win-10-black-microsoft-office-365-personal_11650860/103812851.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB/512GB/Intel HD Graphics/WIN 10 - Cloud Silver  + Microsoft Office 365 Personal",16929000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-512gb-intel-hd-graphics-win-10-cloud-silver-microsoft-office-365-personal_11650839/103812813.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB/512GB/Intel HD Graphics/WIN 10 - Gold  + Microsoft Office 365 Personal",16929000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-512gb-intel-hd-graphics-win-10-gold-microsoft-office-365-personal_11650802/103812746.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB/512GB/Intel HD Graphics/WIN 10 - Space Grey  + Microsoft Office 365 Personal",16929000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-512gb-intel-hd-graphics-win-10-space-grey-microsoft-office-365-personal_11650730/103812594.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=9&pageSize=60&sortType=sort_default_desc,AVITA,"AVITA Liber 13.3"" FHD/Intel Core i7-8550U/8GB/512GB/Intel HD Graphics/WIN 10 - White  + Microsoft Office 365 Personal",16929000,//www.jd.id/product/avita-liber-13-3-fhd-intel-core-i7-8550u-8gb-512gb-intel-hd-graphics-win-10-white-microsoft-office-365-personal_11650198/103811951.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,CHUWI,CHUWI LapBook Air CWI539 Notebook 14.1 inch Quad Core 1.1GHz 8GB RAM 128GB eMMC with Windows 10 Deep Grey,6896000,//www.jd.id/product/chuwi-lapbook-air-cwi539-notebook-14-1-inch-quad-core-1-1ghz-8gb-ram-128gb-emmc-with-windows-10-deep-grey_50565776/501255717.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G3 3579 15.6"" FHD/Intel Core i5-8300H/4GB/1TB/Nvidia GeForce GTX 1050 4GB/WIN10 Home - Black",10584000,//www.jd.id/product/dell-gaming-g3-3579-15-6-fhd-intel-core-i5-8300h-4gb-1tb-nvidia-geforce-gtx-1050-4gb-win10-home-black_10447821/100990245.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G3 3579 15.6"" FHD/Intel Core i5-8300H/4GB/1TB/Nvidia GeForce GTX 1050 4GB/WIN10 Home - Recon Blue",11799000,//www.jd.id/product/dell-gaming-g3-3579-15-6-fhd-intel-core-i5-8300h-4gb-1tb-nvidia-geforce-gtx-1050-4gb-win10-home-recon-blue_10447848/100990353.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G3 3579 15.6"" FHD/Intel Core i5-8300H/4GB/1TB+128GB SSD/Nvidia GeForce GTX 1050 4GB/WIN10 Home - Black",10844000,//www.jd.id/product/dell-gaming-g3-3579-15-6-fhd-intel-core-i5-8300h-4gb-1tb-128gb-ssd-nvidia-geforce-gtx-1050-4gb-win10-home-black_11157156/102590156.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G3 3579 15.6"" FHD/Intel Core i5-8300H/8GB/1TB+128GB Intel Optane SSD/Nvidia GeForce GTX 1050Ti 4GB/WIN10 Home - Black",11984000,//www.jd.id/product/dell-gaming-g3-3579-15-6-fhd-intel-core-i5-8300h-8gb-1tb-128gb-intel-optane-ssd-nvidia-geforce-gtx-1050ti-4gb-win10-home-black_11587844/103730060.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G3 3579 15.6"" FHD/Intel Core i7-8750H/4GB/2TB+16GB Intel Optane SSD/Nvidia GeForce GTX 1050Ti 4GB/WIN10 Home - Black",12989000,//www.jd.id/product/dell-gaming-g3-3579-15-6-fhd-intel-core-i7-8750h-4gb-2tb-16gb-intel-optane-ssd-nvidia-geforce-gtx-1050ti-4gb-win10-home-black_10578835/101279332.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G3 3579 15.6"" FHD/Intel Core i7-8750H/8GB/1TB+128GB SSD/Nvidia GeForce GTX 1060 6GB/WIN10 Home - Black",17799000,//www.jd.id/product/dell-gaming-g3-3579-15-6-fhd-intel-core-i7-8750h-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-1060-6gb-win10-home-black_11392203/103422829.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G7 7588 15.6"" FHD/Intel Core i5-8300H/8GB/1TB/Nvidia GeForce GTX 1050 4GB/WIN10 Home - Licorice Black",12737000,//www.jd.id/product/dell-gaming-g7-7588-15-6-fhd-intel-core-i5-8300h-8gb-1tb-nvidia-geforce-gtx-1050-4gb-win10-home-licorice-black_10448114/100991217.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G7 7588 15.6"" FHD/Intel Core i7-8750H/16GB/1TB+256GB SSD/Nvidia GeForce GTX 1060 6GB/WIN 10 Home - Alpine White",19748000,//www.jd.id/product/dell-gaming-g7-7588-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-home-alpine-white_10448295/100991808.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G7 7588 15.6"" FHD/Intel Core i7-8750H/16GB/1TB+256GB SSD/Nvidia GeForce GTX 1060 6GB/WIN 10 Home - Licorice Black",19973000,//www.jd.id/product/dell-gaming-g7-7588-15-6-fhd-intel-core-i7-8750h-16gb-1tb-256gb-ssd-nvidia-geforce-gtx-1060-6gb-win-10-home-licorice-black_10426375/100930624.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G7 7588 15.6"" FHD/Intel Core i7-8750H/8GB/1TB+128GB SSD/Nvidia GeForce GTX 1050 4GB/WIN 10 Home - Licorice Black",15799000,//www.jd.id/product/dell-gaming-g7-7588-15-6-fhd-intel-core-i7-8750h-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-1050-4gb-win-10-home-licorice-black_10860207/101769978.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,DELL,"DELL Gaming G7 7588 15.6"" FHD/Intel Core i7-8750H/8GB/1TB+8GB/Nvidia GeForce GTX 1050Ti 4GB/WIN 10 SL - Black",15925000,//www.jd.id/product/dell-gaming-g7-7588-15-6-fhd-intel-core-i7-8750h-8gb-1tb-8gb-nvidia-geforce-gtx-1050ti-4gb-win-10-sl-black_10558758/101238716.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,Dell,"Dell Inspiron 11-3180 11,6” HD/AMD A9-9420e/4GB/500GB/Amd Integrated Graphics/Win 10 Home SL – Blue",4049000,//www.jd.id/product/dell-inspiron-11-3180-11-6-hd-amd-a9-9420e-4gb-500gb-amd-integrated-graphics-win-10-home-sl-blue_11338162/103279129.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,Dell,"Dell Inspiron 11-3180 11.6"" HD/AMD A9-9420e/4GB/500GB/AMD Integrated Graphics/WIN 10 Home SL - Grey",4059000,//www.jd.id/product/dell-inspiron-11-3180-11-6-hd-amd-a9-9420e-4gb-500gb-amd-integrated-graphics-win-10-home-sl-grey_11282380/103097337.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 13-7373 13.3"" FHD Touch/Core i7-8550U/8GB/256GB SSD/Intel UHD Graphics/Win10 SL - Grey",14497000,//www.jd.id/product/dell-inspiron-13-7373-13-3-fhd-touch-core-i7-8550u-8gb-256gb-ssd-intel-uhd-graphics-win10-sl-grey_10102976/100236459.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 13-7386 13.3"" FHD/Intel Core i5-8265U/8GB/256GB SSD/Intel UHD Graphics/WIN 10 Home - Silver",13970000,//www.jd.id/product/dell-inspiron-13-7386-13-3-fhd-intel-core-i5-8265u-8gb-256gb-ssd-intel-uhd-graphics-win-10-home-silver_11114610/102441052.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 13-7386 13.3"" FHD/Intel Core i7-8565U/16GB/512GB SSD/Intel UHD Graphics/WIN 10 Home - Silver",18360000,//www.jd.id/product/dell-inspiron-13-7386-13-3-fhd-intel-core-i7-8565u-16gb-512gb-ssd-intel-uhd-graphics-win-10-home-silver_11498459/103592943.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14 7472 14"" FHD/Intel Core i5-8250/4GB/500GB+128 SSD/Nvidia GeForce MX150/Windows 10 Home - Gold",10391000,//www.jd.id/product/dell-inspiron-14-7472-14-fhd-intel-core-i5-8250-4gb-500gb-128-ssd-nvidia-geforce-mx150-windows-10-home-gold_10344197/100723606.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14 7472 14"" FHD/Intel Core i5-8250/4GB/500GB+128 SSD/Nvidia GeForce MX150/Windows 10 Home - Gray",11575000,//www.jd.id/product/dell-inspiron-14-7472-14-fhd-intel-core-i5-8250-4gb-500gb-128-ssd-nvidia-geforce-mx150-windows-10-home-gray_10336535/100706955.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-3467 14"" HD/Intel Core i3-7020U/4GB/1TB/Intel HD Graphics/WIN 10 SL - Black",6165000,//www.jd.id/product/dell-inspiron-14-3467-14-hd-intel-core-i3-7020u-4gb-1tb-intel-hd-graphics-win-10-sl-black_10600199/101337511.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-3473 14"" HD/Intel Celeron N4000/4GB/500GB/Intel UHD Graphics/WIN10 - Black",4625000,//www.jd.id/product/dell-inspiron-14-3473-14-hd-intel-celeron-n4000-4gb-500gb-intel-uhd-graphics-win10-black_11388514/103408153.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-3476 14"" HD/Intel Core i3-7020U/4GB/1TB/AMD Radeon 520 2GB/Windows 10 Home - Black",6825000,//www.jd.id/product/dell-inspiron-14-3476-14-hd-intel-core-i3-7020u-4gb-1tb-amd-radeon-520-2gb-windows-10-home-black_10627439/101404977.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-3476 14"" HD/Intel Core i5-8250U/4GB/1TB/AMD Radeon 520 2GB/WIN 10 Home - Black",8375000,//www.jd.id/product/dell-inspiron-14-3476-14-hd-intel-core-i5-8250u-4gb-1tb-amd-radeon-520-2gb-win-10-home-black_10601896/101342003.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5480 14"" FHD/Intel Core i5-8265U/4GB/1TB/Intel UHD Graphics 620/WIN 10 Home - Black",10175000,//www.jd.id/product/dell-inspiron-14-5480-14-fhd-intel-core-i5-8265u-4gb-1tb-intel-uhd-graphics-620-win-10-home-black_11053716/102298932.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5480 14"" FHD/Intel Core i5-8265U/4GB/1TB+128GB SSD/Nvidia GeForce MX150 2GB/WIN 10 Home - Burgundy",12249000,//www.jd.id/product/dell-inspiron-14-5480-14-fhd-intel-core-i5-8265u-4gb-1tb-128gb-ssd-nvidia-geforce-mx150-2gb-win-10-home-burgundy_11053678/102298827.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5480 14"" FHD/Intel Core i5-8265U/4GB/1TB+128GB SSD/Nvidia GeForce MX150 2GB/WIN 10 Home - Silver",11007000,//www.jd.id/product/dell-inspiron-14-5480-14-fhd-intel-core-i5-8265u-4gb-1tb-128gb-ssd-nvidia-geforce-mx150-2gb-win-10-home-silver_11115104/102442436.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5480 14"" FHD/Intel Core i5-8265U/8GB/256GB SSD/Nvidia GeForce MX150 2GB/WIN 10 Home - Platinum Silver",11007000,//www.jd.id/product/dell-inspiron-14-5480-14-fhd-intel-core-i5-8265u-8gb-256gb-ssd-nvidia-geforce-mx150-2gb-win-10-home-platinum-silver_11150991/102573226.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5480 14"" FHD/Intel Core i7-8565U/8GB/1TB+128GB SSD/Nvidia GeForce MX150 2GB/WIN 10 - Silver",14449000,//www.jd.id/product/dell-inspiron-14-5480-14-fhd-intel-core-i7-8565u-8gb-1tb-128gb-ssd-nvidia-geforce-mx150-2gb-win-10-silver_11139113/102544392.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5482 14"" FHD/Intel Core i3-8145U/4GB/1TB/Intel UHD Graphics/WIN 10 Home - Urban Gray",8575000,//www.jd.id/product/dell-inspiron-14-5482-14-fhd-intel-core-i3-8145u-4gb-1tb-intel-uhd-graphics-win-10-home-urban-gray_11156847/102589818.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5482 14"" FHD/Intel Core i5-8265U/8GB/1TB/Nvidia MX130 2GB/WIN 10 Home - Gray",12225000,//www.jd.id/product/dell-inspiron-14-5482-14-fhd-intel-core-i5-8265u-8gb-1tb-nvidia-mx130-2gb-win-10-home-gray_11498414/103592876.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5482 14"" FHD/Intel Core i5-8265U/8GB/256GB SSD/Intel UHD Graphics/WIN 10 Home - Urban Gray",10865000,//www.jd.id/product/dell-inspiron-14-5482-14-fhd-intel-core-i5-8265u-8gb-256gb-ssd-intel-uhd-graphics-win-10-home-urban-gray_11096375/102395704.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5482 14"" FHD/Intel Core i5-8265U/8GB/256GB SSD/Nvidia GeForce MX130 2GB/WIN 10 - Grey",11450000,//www.jd.id/product/dell-inspiron-14-5482-14-fhd-intel-core-i5-8265u-8gb-256gb-ssd-nvidia-geforce-mx130-2gb-win-10-grey_11139152/102544497.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-5482 14"" FHD/Intel Core i7-8565U/8GB/256GB SSD/Intel UHD Graphics/WIN 10 Home - Urban Gray",12850000,//www.jd.id/product/dell-inspiron-14-5482-14-fhd-intel-core-i7-8565u-8gb-256gb-ssd-intel-uhd-graphics-win-10-home-urban-gray_11114590/102441020.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-7460 14"" FHD/Core i5-7200U/8GB/1TB/NVIDIA GeForce 940MX 2GB/Win10 Home - Golden",11975000,//www.jd.id/product/dell-inspiron-14-7460-14-fhd-core-i5-7200u-8gb-1tb-nvidia-geforce-940mx-2gb-win10-home-golden_10149986/100337384.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,DELL,"DELL Inspiron 14-7472 14"" FHD/Intel Core i5-8250/8GB/1TB+128GB SSD/Nvidia GeForce MX150 2GB/WIN 10 Home - Gray",12699000,//www.jd.id/product/dell-inspiron-14-7472-14-fhd-intel-core-i5-8250-8gb-1tb-128gb-ssd-nvidia-geforce-mx150-2gb-win-10-home-gray_11156986/102589968.html
https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,Dell,"Dell Inspiron 15 3576 15.6"" FHD/Intel Core i5-8250U/4GB/1TB/Intel UHD Graphics/Win 10 Home - Black",7789000,//www.jd.id/product/dell-inspiron-15-3576-15-6-fhd-intel-core-i5-8250u-4gb-1tb-intel-uhd-graphics-win-10-home-black_10451993/101000071.html
