,Page,Manufacturer,Model_Name,Price_in_USD,Product_Link,CPU,Display_Size,Operating_System,RAM,GPU,Screen_Resolution
383,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1717.2,//www.jd.id/product/apple-macbook-mf865id-a-12-dual-core-m-8gb-512gb-intel-hd5300-silver_667448/1440.html,NVIDIA,"17""",MACOS,4GB,INTEL,1920 x 1080
384,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1731.81,//www.jd.id/product/apple-macbook-pro-mpxt2id-13-non-touch-bar-2-3ghz-dual-core-i5-8gb-256gb-intel-iris-plus-graphics-640-space-grey_10886547/101841904.html,NVIDIA,"17""",MACOS,12GB,AMD,7680 x 4320
385,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1731.81,//www.jd.id/product/apple-macbook-pro-mpxt2id-13-non-touch-bar-2-3ghz-dual-core-i5-8gb-256gb-intel-iris-plus-graphics-640-space-grey_10886547/101841904.html,INTEL,"13""",MACOS,4GB,AMD,7680 x 4320
386,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1731.81,//www.jd.id/product/apple-macbook-pro-mpxt2id-13-non-touch-bar-2-3ghz-dual-core-i5-8gb-256gb-intel-iris-plus-graphics-640-space-grey_10886547/101841904.html,ARM,"15.4""",MACOS,12GB,NVIDIA,3840 x 2160
387,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1787.35,//www.jd.id/product/apple-macbook-mf865id-a-12-dual-core-m-8gb-512gb-intel-hd5300-silver_667448/1440.html,ARM,"15.6""",MACOS,16GB,INTEL,1920 x 1080
388,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1787.35,//www.jd.id/product/apple-macbook-mf865id-a-12-dual-core-m-8gb-512gb-intel-hd5300-silver_667448/1440.html,INTEL,"15.4""",MACOS,32GB,NVIDIA,1280 x 720
389,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1787.35,//www.jd.id/product/apple-macbook-mf865id-a-12-dual-core-m-8gb-512gb-intel-hd5300-silver_667448/1440.html,INTEL,"17""",MACOS,16GB,INTEL,3840 x 2160
390,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_50482795/501070963.html,ARM,"13""",MACOS,16GB,INTEL,2560 x 1440
391,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_50482795/501070963.html,NVIDIA,"13""",MACOS,16GB,ARM,3840 x 2160
392,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50481448/501067907.html,NVIDIA,"15.4""",MACOS,32GB,ARM,3840 x 2160
393,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50481448/501067907.html,NVIDIA,"14""",MACOS,4GB,NVIDIA,1280 x 720
394,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_50481437/501067896.html,NVIDIA,"17""",MACOS,4GB,INTEL,7680 x 4320
395,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50482840/501071150.html,INTEL,"17""",MACOS,12GB,ARM,1920 x 1080
396,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_50482795/501070963.html,INTEL,"15.4""",MACOS,4GB,INTEL,7680 x 4320
397,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_50481437/501067896.html,ARM,"17""",MACOS,4GB,AMD,1920 x 1080
398,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50482840/501071150.html,INTEL,"13""",MACOS,4GB,AMD,1280 x 720
399,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50481448/501067907.html,ARM,"15.6""",MACOS,4GB,AMD,2560 x 1440
400,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50482840/501071150.html,INTEL,"13""",MACOS,16GB,ARM,3840 x 2160
401,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_50481437/501067896.html,INTEL,"14""",MACOS,32GB,NVIDIA,3840 x 2160
402,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50482840/501071150.html,NVIDIA,"15.4""",MACOS,4GB,ARM,1280 x 720
403,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1826.81,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_50482795/501070963.html,INTEL,"13""",MACOS,12GB,AMD,2560 x 1440
404,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1841.43,//www.jd.id/product/apple-macbook-pro-2017-mpxx2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-silver_10340159/100714514.html,ARM,"15.6""",MACOS,32GB,INTEL,2560 x 1440
405,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1841.43,//www.jd.id/product/apple-macbook-pro-2017-mpxv2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-grey_10081114/100191950.html,INTEL,"15.4""",MACOS,12GB,INTEL,3840 x 2160
406,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1841.43,//www.jd.id/product/apple-macbook-pro-2017-mpxv2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-grey_10081114/100191950.html,INTEL,"15.6""",MACOS,12GB,INTEL,7680 x 4320
407,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1852.9,//www.jd.id/product/apple-macbook-pro-2017-mpxy2-13-touch-bar-3-1ghz-dualcore-i5-8gb-512gb-intel-iris-plus-graphics-650-silver_10066751/100160025.html,INTEL,"14""",MACOS,8GB,ARM,2560 x 1440
408,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1852.9,//www.jd.id/product/apple-macbook-pro-2017-mpxy2-13-touch-bar-3-1ghz-dualcore-i5-8gb-512gb-intel-iris-plus-graphics-650-silver_10066751/100160025.html,INTEL,"15.6""",MACOS,16GB,NVIDIA,1920 x 1080
409,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1854.58,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_11161581/102601447.html,NVIDIA,"17""",MACOS,32GB,AMD,1280 x 720
410,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1854.58,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_11161581/102601447.html,INTEL,"15.4""",MACOS,8GB,ARM,2560 x 1440
411,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1854.58,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_11161581/102601447.html,INTEL,"17""",MACOS,8GB,ARM,3840 x 2160
412,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1892.94,//www.jd.id/product/apple-macbook-pro-2017-mpxx2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-silver_10340159/100714514.html,INTEL,"15.6""",MACOS,12GB,INTEL,7680 x 4320
413,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1892.94,//www.jd.id/product/apple-macbook-pro-2017-mpxx2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-silver_10340159/100714514.html,ARM,"13""",MACOS,32GB,INTEL,1920 x 1080
414,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1929.12,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50482988/501071653.html,NVIDIA,"14""",MACOS,16GB,ARM,3840 x 2160
415,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1929.12,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50482988/501071653.html,INTEL,"15.4""",MACOS,8GB,INTEL,3840 x 2160
416,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1929.12,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50482988/501071653.html,ARM,"17""",MACOS,32GB,INTEL,2560 x 1440
417,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1929.12,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_50482988/501071653.html,ARM,"15.6""",MACOS,8GB,NVIDIA,7680 x 4320
418,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1932.77,//www.jd.id/product/apple-macbook-pro-2017-mpxy2-13-inch-touch-bar-3-1ghz-dualcore-i5-8gb-512gb-intel-iris-plus-graphics-650-silver_50355952/500750944.html,INTEL,"15.6""",MACOS,16GB,NVIDIA,3840 x 2160
419,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1932.77,//www.jd.id/product/apple-macbook-pro-2017-mpxy2-13-inch-touch-bar-3-1ghz-dualcore-i5-8gb-512gb-intel-iris-plus-graphics-650-silver_50355952/500750944.html,ARM,"14""",MACOS,12GB,INTEL,3840 x 2160
420,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1932.77,//www.jd.id/product/apple-macbook-pro-2017-mpxy2-13-inch-touch-bar-3-1ghz-dualcore-i5-8gb-512gb-intel-iris-plus-graphics-650-silver_50355952/500750944.html,NVIDIA,"15.6""",MACOS,16GB,NVIDIA,2560 x 1440
421,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1932.77,//www.jd.id/product/apple-macbook-pro-2017-mpxy2-13-inch-touch-bar-3-1ghz-dualcore-i5-8gb-512gb-intel-iris-plus-graphics-650-silver_50355952/500750944.html,ARM,"17""",MACOS,8GB,NVIDIA,3840 x 2160
422,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1936.42,//www.jd.id/product/apple-macbook-pro-2017-mpxv2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-grey_10081114/100191950.html,INTEL,"15.6""",MACOS,12GB,INTEL,7680 x 4320
423,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1936.42,//www.jd.id/product/apple-macbook-pro-2017-mpxv2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-grey_10081114/100191950.html,ARM,"17""",MACOS,8GB,ARM,1920 x 1080
424,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=5&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,1936.42,//www.jd.id/product/apple-macbook-pro-2017-mpxv2-13-touch-bar-3-1ghz-dualcore-i5-8gb-256gb-intel-iris-plus-graphics-650-grey_10081114/100191950.html,INTEL,"15.6""",MACOS,32GB,INTEL,7680 x 4320
425,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2009.5,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_10548160/101205574.html,INTEL,"15.6""",MACOS,32GB,ARM,3840 x 2160
426,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2009.5,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_10548160/101205574.html,NVIDIA,"15.4""",MACOS,8GB,AMD,1280 x 720
427,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2009.5,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_10548160/101205574.html,NVIDIA,"13""",MACOS,4GB,AMD,1920 x 1080
428,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2060.65,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_11161581/102601447.html,ARM,"15.4""",MACOS,32GB,AMD,3840 x 2160
429,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=8&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2060.65,//www.jd.id/product/apple-macbook-pro-2017-mpxy2-13-touch-bar-3-1ghz-dualcore-i5-8gb-512gb-intel-iris-plus-graphics-650-silver_10066751/100160025.html,ARM,"13""",MACOS,8GB,NVIDIA,7680 x 4320
430,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9v2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-silver_50482995/501071689.html,ARM,"15.4""",MACOS,16GB,AMD,3840 x 2160
431,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9r2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-grey_50481449/501067908.html,INTEL,"15.4""",MACOS,8GB,AMD,1280 x 720
432,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9r2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-grey_50481449/501067908.html,INTEL,"17""",MACOS,4GB,INTEL,1920 x 1080
433,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=2&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9r2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-grey_50481449/501067908.html,INTEL,"14""",MACOS,4GB,ARM,1280 x 720
434,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9v2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-silver_50482995/501071689.html,INTEL,"13""",MACOS,32GB,INTEL,7680 x 4320
435,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=7&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9v2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-silver_50481450/501067909.html,ARM,"14""",MACOS,4GB,AMD,2560 x 1440
436,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=12&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9v2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-silver_50482995/501071689.html,NVIDIA,"15.6""",MACOS,16GB,NVIDIA,2560 x 1440
437,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9v2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-silver_50481450/501067909.html,INTEL,"15.4""",MACOS,12GB,AMD,1920 x 1080
438,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9v2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-silver_50482995/501071689.html,NVIDIA,"15.6""",MACOS,12GB,NVIDIA,3840 x 2160
439,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=10&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9v2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-silver_50481450/501067909.html,INTEL,"15.6""",MACOS,4GB,NVIDIA,2560 x 1440
440,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=11&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2064.31,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9v2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-512gb-intel-iris-plus-graphics-655-silver_50481450/501067909.html,INTEL,"15.6""",MACOS,16GB,INTEL,7680 x 4320
441,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=3&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2133.73,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_10548160/101205574.html,ARM,"17""",MACOS,16GB,INTEL,3840 x 2160
442,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=6&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2133.73,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_11161581/102601447.html,NVIDIA,"13""",MACOS,8GB,INTEL,3840 x 2160
443,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2133.73,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9u2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-silver_11161581/102601447.html,NVIDIA,"15.6""",MACOS,8GB,NVIDIA,7680 x 4320
444,https://www.jd.id/category/jual-laptop-875061490.html?searchtype=sh&page=4&pageSize=60&sortType=sort_default_desc,APPLE,MACBOOK,2133.73,//www.jd.id/product/apple-macbook-pro-touch-bar-2018-mr9q2-13-3-inch-2-3ghz-quad-core-intel-core-i5-8gb-256gb-intel-iris-plus-graphics-655-grey_10548160/101205574.html,INTEL,"15.4""",MACOS,32GB,AMD,1920 x 1080
